submissionid,submissiondatetime,deviceid,username,User_s_,Survey_Start_Time,Study_Area,Other_Study_Area,GNSS_Setup,Other_GNSS_Setup,Pre_Survey_Notes,Sampling_Design,Plot_ID,GNSS_Used_,GNSS_Status,GNSS_Height_Rover_to_Snow__cm_,Point_Observation.Date___Time_of_Point_Observation,Point_Observation.Approx__Location,Point_Observation.Type_of_Plot,Point_Observation.Cardinal_Direction,Point_Observation.Distance_From_Centre__m_,Point_Observation.Custom_Distance_From_Centre__m_,Point_Observation.Sample_Type,Point_Observation.Tare_on_fish_scale_,Point_Observation.Tare_Weight__g_,Point_Observation.Multi_Part_Core_,Point_Observation.Core_Section_Number,Point_Observation.Depth__cm_,Point_Observation.Depth__cm_:timestamp,Point_Observation.Core_Length__cm_,Point_Observation.Plug__cm_,Point_Observation.Mass___Tube__g_,Point_Observation.Mass__g_,Point_Observation.Mass_Final__g_,Point_Observation.Retrieval____,Point_Observation.SWE__mm_,Point_Observation.Density,Point_Observation.Sample_Rating,Point_Observation.Point_Observation_Notes,Point_Observation.Picture,Snow_Pit_Measurenent.Distance_from_centre_of_plot__m_,Snow_Pit_Measurenent.Depth_above_ground__cm_,Snow_Pit_Measurenent.Temperature___C_,Snow_Pit_Measurenent.Density_Notes,Survey_End_TIme
55579540,2021-03-10 15:13:06 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 10:21,Cruickshank,,Septentrio,,North transect; lots of old sled tracks in vicinity,,CRU_N3O,yes,FIX,2,,,Cardinal 10 m,Centre,,,Density,no,3570,yes,1d,433,3/10/2021 11:17,52,13,3750,,180,100,12.991,0.333,Excellent,,,,,,,
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,455,-3.4,Fist : light ,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,445,-3.4,Fist: light ,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,435,-3.5,Fist,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,425,-3.4,4 finger,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,412,-3.1,Rain crust,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,410,-3.1,4 fing,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,400,-2.9,2 fing ,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,390,-2.9,One fing,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,380,-3.1,One fing,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,370,-2.9,Small rain crust at this layer. Pencil ,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,360,-2.9,One fing,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,350,-3.2,One fing. Rain crust just below about 1.5 cm thick. ,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,340,-3.1,5 cm rain crust. Pencil. ,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,330,-3.2,Pencil ,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,320,-3.2,Pencil. Rain layer at 315,3/9/2021 21:14
55579672,2021-03-12 11:42:21 -08:00,iPhone_AA22152B-0BD9-448E-8C5B-212F588697FA,CHRL - Alex Cebulski,Ac,3/9/2021 19:37,Cruickshank,,Septentrio,,Pit,,Cru Wx stn snow pit,yes,FIX,,,,,,,,,,,,,,,,,,,,,,,,,,,310,-3.2,Pencil ,3/9/2021 21:14
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,Centre,,,Density,no,3640,yes,1a,278,3/10/2021 12:40,263,,4770,,1130,100,81.552,,,,https://drive.google.com/uc?id=1367h6QQtFv0HP_iBaGqA8VD0weKiukNa,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,N,10,,Density,yes,,no,,442,3/10/2021 12:40,,,,,,,,,,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,N,7.5,,Depth,,,,,406,3/10/2021 12:41,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,N,5,,Depth,,,,,383,3/10/2021 12:41,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,N,2.5,,Depth,,,,,422,3/10/2021 12:43,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,Centre,,,Density,no,3640,yes,1b,340,3/10/2021 12:45,78,,4140,,500,100,36.085,,,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,S,10,,Depth,,,,,370,3/10/2021 12:46,,,,,,,,,,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,S,7.5,,Depth,,,,,399,3/10/2021 12:47,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,S,5,,Depth,,,,,342,3/10/2021 12:49,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,Centre,,,Density,no,3640,yes,1c,375,3/10/2021 12:48,52.5,,4150,,510,100,36.807,,,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,S,2.5,,Depth,,,,,362,3/10/2021 12:50,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,Centre,,,Density,no,3640,yes,1d,420,3/10/2021 12:57,67,,4170,,530,100,38.25,,Good,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,E,10,,Depth,,,,,448,3/10/2021 13:01,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,E,7.5,,Depth,,,,,437,3/10/2021 13:01,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,E,5,,Depth,,,,,437,3/10/2021 13:02,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,E,2.5,,Depth,,,,,442,3/10/2021 13:03,,,,,,,,,Excellent,Lots of layers,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,W,10,,Depth,,,,,439,3/10/2021 13:06,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,W,7.5,,Depth,,,,,369,3/10/2021 13:06,,,,,,,,,Excellent,Near tree,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,W,5,,Depth,,,,,318,3/10/2021 13:07,,,,,,,,,Excellent,Under tree 60cm from trunk,,,,,,3/10/2021 13:19
55579543,2021-03-10 15:13:00 -08:00,iPad_F38B7DE9-9E96-46F1-8A21-B55333832D55,CHRL-Warren Miller,"Alex C., Rob W., Emily H.",3/10/2021 12:28,Cruickshank,,Septentrio,,56deg at 7m and 100deg at 5m to find plot centre; couldn’t get fix,,CRU_N4S,yes,SINGLE,2,,,Cardinal 10 m,W,2.5,,Depth,,,,,375,3/10/2021 13:08,,,,,,,,,Excellent,,,,,,,3/10/2021 13:19
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,Centre,,,Density,no,4000,no,,365,3/10/2021 10:45,345,0,5380,,1380,100,99.594,0.289,Excellent,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,3/10/2021 10:57,,Cardinal 10 m,W,10,,Density,no,4000,no,,385,3/10/2021 11:12,160,,4660,,660,100,47.632,,,"Near trees, questionable going thru snow ",https://drive.google.com/uc?id=1BDa0IDMRajdNvLi7iELahY7d-Tt48y0Y,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,W,2.5,,Depth,,,,,310,3/10/2021 11:01,,,,,,,,,Excellent,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,W,5,,Depth,,,,,300,3/10/2021 11:01,,,,,,,,,Excellent,,https://drive.google.com/uc?id=1x-TKEx8kMbwmdAoxPonU3iX7yAMhxCsI,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,W,7.5,,Depth,,,,,230,3/10/2021 11:03,,,,,,,,,Excellent,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,N,10,,Density,no,4000,yes,1a,225,3/10/2021 11:26,150,,4670,,670,100,48.354,,,,https://drive.google.com/uc?id=1mp6ZCWq2_FD7zLc7Ot1qp5oUpCQsfU7C,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,N,7.5,,Depth,,,,,320,3/10/2021 11:22,,,,,,,,,Excellent,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,N,5,,Depth,,,,,325,3/10/2021 11:22,,,,,,,,,Excellent,,https://drive.google.com/uc?id=1i_bPovfpGqKapUDuhYWRLgo5I7mQ0LQ9,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,N,2.5,,Depth,,,,,350,3/10/2021 11:26,,,,,,,,,,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,N,10,,Density,no,4000,yes,1b,310,3/10/2021 11:28,90,0,4490,,490,100,35.363,0.393,Good,Multipart core final depth,https://drive.google.com/uc?id=114cxNpC4ebWpqaco5Np4GLQoQL3K6nVr,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,E,2.5,,Depth,,,,,425,3/10/2021 11:29,,,,,,,,,Excellent,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,E,5,,Depth,,,,,370,3/10/2021 11:31,,,,,,,,,Excellent,,https://drive.google.com/uc?id=1yYWt6jb3Ib5WODkHfxsRHPsz_9nDfVPs,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,N,10,,Density,no,4000,yes,1c,,,,,,,,,,,,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,E,7.5,,Depth,,,,,365,3/10/2021 11:32,,,,,,,,,Excellent,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,S,7.5,,Depth,,,,,325,3/10/2021 11:39,,,,,,,,,,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,S,5,,Depth,,,,,370,3/10/2021 11:41,,,,,,,,,,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,E,10,,Density,no,4000,no,,380,3/10/2021 11:41,342,,5760,,1760,100,127.019,,Good,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,S,10,,Depth,,,,,325,3/10/2021 11:42,,,,,,,,,,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,S,2.5,,Depth,,,,,360,3/10/2021 11:43,,,,,,,,,,,https://drive.google.com/uc?id=1-m1_0rFYQePiW1tHdYLj7751gzI2hkjN,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,S,10,,Density,no,4000,yes,1a,272,3/10/2021 11:47,160,,4850,,850,100,61.344,,Good,,,,,,,3/10/2021 11:55
55580075,2021-03-12 12:00:05 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,AB WM BF,3/10/2021 10:39,Englishman,,Topcon,,"Sure is foggy cleared up 45 minutes, dense forest, lots of snow on trees, approx 20 degree slope",,0310s1a,yes,FLOAT,99999,,,Cardinal 10 m,S,10,,Density,no,4000,yes,1b,325,3/10/2021 11:49,90,,4410,,410,100,29.59,,Fair,Multipart core likely picked up snow in the second part core,,,,,,3/10/2021 11:55
55580097,2021-03-12 12:01:10 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,An wm bf,3/10/2021 12:50,Englishman,,Topcon,,"Wx clearing and fogging, light wind. No density for east and southin enormous tree well. ",,0310e1a,yes,FLOAT,,3/10/2021 12:55,,Cardinal 10 m,S,7.5,,Depth,,,,,360,3/10/2021 12:55,,,,,,,,,Excellent,,,,,,,3/10/2021 13:44
55580097,2021-03-12 12:01:10 -08:00,iPad_186771EF-CF83-474C-B7BE-2AC725137EB9,CHRL - Travis Rice,An wm bf,3/10/2021 12:50,Englishman,,Topcon,,"Wx clearing and fogging, light wind. No density for east and southin enormous tree well. ",,0310e1a,yes,FLOAT,,,,Cardinal 10 m,S,5,,Depth,,,,,355,3/10/2021 12:56,,,,,,,,,Excellent,,,,,,,3/10/2021 13:44
